"BRAINERD            ","MINNESOTA           ","16:32   ","-06:00:00","NORTH","46.24 ","WEST","94.08 ","-1","      236"
"BREMEN              ","GERMANY             ","24:52   ","+01:00:00","NORTH","53.3  ","EAST","8.47  ","+1","      237"
"BARI                ","ITALY               ","7:8     ","+01:00:00","NORTH","41.8  ","EAST","16.47 ","-1","      238"
"BURLINGTON          ","IOWA                ","4:28    ","-06:00:00","NORTH","40.47 ","WEST","91.07 ","-1","      239"
"BARQUISIMETO        ","VENEZU              ","37:24   ","-04:00:00","NORTH","10.3  ","WEST","69.21 ","-1","      240"
"BROWNSVILLE         ","TEXAS               ","29:44   ","-06:00:00","NORTH","25.54 ","WEST","97.26 ","-1","      241"
"BRISTOL             ","UK                  ","10:52   "," 00:00:00","NORTH","51.23 ","WEST","2.43  ","-1","      242"
"BRUSSELS            ","BELGIUM             ","42:0    ","+01:00:00","NORTH","50.54 ","EAST","4.30  ","+1","      243"
"BARROW              ","ALASKA              ","87:4    ","-09:00:00","NORTH","71.17 ","WEST","156.46","-1","      244"
"BRASILIA            ","BRAZIL              ","11:40   ","-03:00:00","SOUTH","15.52 ","WEST","47.55 ","-1","      245"
"BATA                ","GQ                  ","20:48   ","+01:00:00","NORTH","1.54  ","EAST","9.48  ","+1","      246"
"BISKRA              ","ALGERIA             ","37:4    ","+01:00:00","NORTH","34.48 ","EAST","5.44  ","+1","      247"
"BASLE               ","SWITZERLAND         ","29:52   ","+01:00:00","NORTH","47.35 ","EAST","7.32  ","+1","      248"
"BATTLE CREEK        ","MI                  ","41:0    ","-05:00:00","NORTH","42.19 ","WEST","85.15 ","-1","      249"
"BUTTE               ","MONTANA             ","30:0    ","-07:00:00","NORTH","45.57 ","WEST","112.30","-1","      250"
"BRATISLAVA          ","CS                  ","8:52    ","+01:00:00","NORTH","48.10 ","EAST","17.13 ","-1","      251"
"BUDAPEST            ","HUNGARY             ","16:56   ","+01:00:00","NORTH","47.26 ","EAST","19.14 ","-1","      252"
"BUFFALO             ","NEW YORK            ","14:56   ","-05:00:00","NORTH","42.56 ","WEST","78.44 ","-1","      253"
"BULAWAYO            ","ZIMBABWE            ","5:32    ","+02:00:00","SOUTH","20.1  ","EAST","28.37 ","+1","      254"
"BURBANK             ","CALIFORNIA          ","6:36    ","-08:00:00","NORTH","34.12 ","WEST","118.21","+1","      255"
"BUSHEHR             ","IRAN                ","23:20   ","+03:00:00","NORTH","28.57 ","EAST","50.50 ","-1","      256"
"BEAUVAIS            ","FRANCE              ","51:32   ","+01:00:00","NORTH","49.27 ","EAST","2.07  ","+1","      257"
"BOA VISTA           ","BRAZIL              ","62:40   ","-03:00:00","NORTH","2.50  ","WEST","60.40 ","-1","      258"
"BARTLESVILLE        ","OK                  ","24:4    ","-06:00:00","NORTH","36.46 ","WEST","96.01 ","-1","      259"
"BATESVILLE          ","ARKANSAS            ","6:32    ","-06:00:00","NORTH","35.44 ","WEST","91.38 ","-1","      260"
"BEVERLY             ","MA                  ","16:20   ","-05:00:00","NORTH","42.35 ","WEST","70.55 ","+1","      261"
"BROWNWOOD           ","TEXAS               ","35:48   ","-06:00:00","NORTH","31.48 ","WEST","98.57 ","-1","      262"
"BOWLING GREEN       ","KY                  ","14:20   ","-06:00:00","NORTH","36.58 ","WEST","86.25 ","+1","      263"
"PENANG              ","MALAYSIA            ","78:24   ","+08:00:00","NORTH","5.28  ","EAST","100.24","+1","      264"
"BALTIMORE           ","MARYLAND            ","6:40    ","-05:00:00","NORTH","39.11 ","WEST","76.40 ","-1","      265"
"BANDAR SERI BEGAWAN ","                    ","20:16   ","+08:00:00","NORTH","4.56  ","EAST","114.56","+1","      266"
"WOODBRIDGE          ","UK                  ","5:44    "," 00:00:00","NORTH","52.8  ","EAST","1.26  ","-1","      267"
"BLYTHEVILLE         ","AR                  ","0:12    ","-06:00:00","NORTH","35.58 ","WEST","89.57 ","+1","      268"
"BOUAKE              ","IVORY COAST         ","20:16   "," 00:00:00","NORTH","7.44  ","WEST","5.04  ","-1","      269"
"BALIKESIR           ","TURKEY              ","68:16   ","+03:00:00","NORTH","39.37 ","EAST","27.56 ","+1","      270"
"BOZEMAN             ","MONTANA             ","24:40   ","-07:00:00","NORTH","45.47 ","WEST","111.10","-1","      271"
"BRAZZAVILLE         ","CONGO               ","1:0     ","+01:00:00","SOUTH","4.15  ","EAST","15.15 ","-1","      272"
"BRIZE NORTON        ","UK                  ","6:20    "," 00:00:00","NORTH","51.45 ","WEST","1.35  ","-1","      273"
"CADILLAC            ","MICHIGAN            ","41:40   ","-05:00:00","NORTH","44.17 ","WEST","85.25 ","-1","      274"
"CAGLIARI            ","ITALY               ","23:44   ","+01:00:00","NORTH","39.15 ","EAST","9.04  ","+1","      275"
"CAIRO               ","EGYPT               ","5:36    ","+02:00:00","NORTH","30.8  ","EAST","31.24 ","-1","      276"
"AKRON/CANTON        ","OHIO                ","25:48   ","-05:00:00","NORTH","40.55 ","WEST","81.27 ","-1","      277"
"GUANGZHOU           ","CHINA               ","27:4    ","+08:00:00","NORTH","23.7  ","EAST","113.14","+1","      278"
"CAYENNE             ","GUIANA FRAN         ","30:32   ","-04:00:00","NORTH","4.49  ","WEST","52.22 ","+1","      279"
"COCHABAMBA          ","BOLIVIA             ","24:40   ","-04:00:00","SOUTH","17.26 ","WEST","66.10 ","-1","      280"
"CUMBERLAND          ","MARYLAND            ","15:4    ","-05:00:00","NORTH","39.37 ","WEST","78.46 ","-1","      281"
"BECHAR              ","ALGERIA             ","50:56   ","+01:00:00","NORTH","31.39 ","WEST","2.16  ","+1","      282"
"COLBY               ","KANSAS              ","44:12   ","-06:00:00","NORTH","39.24 ","WEST","101.03","-1","      283"
"CALABAR             ","NIGERIA             ","26:36   ","+01:00:00","NORTH","4.58  ","EAST","8.21  ","+1","      284"
"CANBERRA            ","AUSTRALIA           ","3:12    ","+10:00:00","SOUTH","35.19 ","EAST","149.12","+1","      285"
"CONCEPCION          ","CHILE               ","52:16   ","-04:00:00","SOUTH","36.46 ","WEST","73.04 ","-1","      286"
"CONCORD             ","CALIFORNIA          ","8:12    ","-08:00:00","NORTH","37.59 ","WEST","122.03","-1","      287"
"CARACAS             ","VENEZUELA           ","27:56   ","-04:00:00","NORTH","10.36 ","WEST","66.59 ","-1","      288"
"CALCUTTA            ","INDIA               ","3:48    ","+05:50:00","NORTH","22.39 ","EAST","88.27 ","-1","      289"
"COLD BAY            ","ALASKA              ","110:52  ","-09:00:00","NORTH","55.12 ","WEST","162.43","-1","      290"
"CEDAR CITY          ","UTAH                ","32:24   ","-07:00:00","NORTH","37.42 ","WEST","113.06","-1","      291"
"PARIS               ","FRANCE              ","49:48   ","+01:00:00","NORTH","49.1  ","EAST","2.33  ","+1","      292"
"CAMDEN              ","ARKANSAS            ","11:4    ","-06:00:00","NORTH","33.37 ","WEST","92.46 ","-1","      293"
"CHADRON             ","NEBRASKA            ","7:36    ","-07:00:00","NORTH","42.50 ","WEST","103.06","+1","      294"
"CORDOVA             ","ALASKA              ","41:52   ","-09:00:00","NORTH","60.30 ","WEST","145.28","-1","      295"
"CALDWELL            ","NEW JERSEY          ","2:52    ","-05:00:00","NORTH","40.53 ","WEST","74.17 ","+1","      296"
"CRESCENT CITY       ","CA                  ","16:56   ","-08:00:00","NORTH","41.47 ","WEST","124.14","-1","      297"
"CHICOPEE FALLS      ","MA                  ","9:52    ","-05:00:00","NORTH","42.12 ","WEST","72.32 ","+1","      298"
"CAPE ELEUTHERA      ","BS                  ","5:12    ","-05:00:00","NORTH","24.47 ","WEST","76.18 ","-1","      299"
"CIUDAD OBREGON      ","MEXI                ","19:20   ","-07:00:00","NORTH","27.24 ","WEST","109.50","-1","      300"
"CHERBOURG           ","FRANCE              ","54:8    ","+01:00:00","NORTH","49.39 ","WEST","1.28  ","+1","      301"
"CRESTVIEW           ","FLORIDA             ","46:4    ","-05:00:00","NORTH","30.47 ","WEST","86.31 ","-1","      302"
"MURRAY              ","KENTUCKY            ","6:32    ","-06:00:00","NORTH","36.40 ","WEST","88.22 ","+1","      303"
"CORTEZ              ","COLORADO            ","14:32   ","-07:00:00","NORTH","37.18 ","WEST","108.38","-1","      304"
"CLERMONT-FERRAND    ","FR                  ","47:20   ","+01:00:00","NORTH","45.47 ","EAST","3.10  ","+1","      305"
"CUIABA              ","BRAZIL              ","44:28   ","-03:00:00","SOUTH","15.39 ","WEST","56.07 ","-1","      306"
"SAO PAULO           ","BRAZIL              ","6:40    ","-03:00:00","SOUTH","23.38 ","WEST","46.40 ","-1","      307"
"CAPE GIRARDEAU      ","MO                  ","1:44    ","-06:00:00","NORTH","37.13 ","WEST","89.34 ","+1","      308"
"COLOGNE             ","GERMANY             ","31:24   ","+01:00:00","NORTH","50.52 ","EAST","7.09  ","+1","      309"
"CHITTAGONG          ","BANGLADE            ","7:20    ","+06:00:00","NORTH","22.15 ","EAST","91.50 ","-1","      310"
"CAMPO GRANDE        ","BRAZIL              ","38:40   ","-03:00:00","SOUTH","20.28 ","WEST","54.40 ","-1","      311"
"CAGAYAN             ","PHILIPPINES         ","18:28   ","+08:00:00","NORTH","8.25  ","EAST","124.37","-1","      312"
"CASA GRANDE         ","ARIZONA             ","27:4    ","-07:00:00","NORTH","32.57 ","WEST","111.46","-1","      313"
"CHATTANOOGA         ","TN                  ","40:48   ","-05:00:00","NORTH","35.2  ","WEST","85.12 ","-1","      314"
"CHRISTCHURCH        ","NZ                  ","29:52   ","+12:00:00","SOUTH","43.29 ","EAST","172.32","+1","      315"
"CHICKASHA           ","OKLAHOMA            ","31:52   ","-06:00:00","NORTH","35.2  ","WEST","97.58 ","-1","      316"
"CHARLOTTESVILLE     ","VA                  ","13:48   ","-05:00:00","NORTH","38.8  ","WEST","78.27 ","-1","      317"
"CHANIA              ","GREECE              ","23:24   ","+02:00:00","NORTH","35.32 ","EAST","24.09 ","+1","      318"
"CHATEAUROUX         ","FRANCE              ","53:12   ","+01:00:00","NORTH","46.49 ","EAST","1.42  ","+1","      319"
"CHARLESTON          ","SC                  ","20:8    ","-05:00:00","NORTH","32.54 ","WEST","80.02 ","-1","      320"
"ROME                ","ITALY               ","9:36    ","+01:00:00","NORTH","41.48 ","EAST","12.36 ","+1","      321"
"CHICO               ","CA                  ","7:24    ","-08:00:00","NORTH","39.48 ","WEST","121.51","-1","      322"
"CEDAR RAPIDS        ","IOWA                ","6:48    ","-06:00:00","NORTH","41.53 ","WEST","91.42 ","-1","      323"
"SAULT STE MARIE     ","                    ","37:52   ","-05:00:00","NORTH","46.15 ","WEST","84.28 ","-1","      324"
"CHICLAYO            ","PERU                ","19:20   ","-05:00:00","SOUTH","6.47  ","WEST","79.50 ","-1","      325"
"CALAMA              ","CHILE               ","35:40   ","-04:00:00","SOUTH","22.29 ","WEST","68.55 ","-1","      326"
"CIUDAD JUAREZ       ","MEXICO              ","65:44   ","-06:00:00","NORTH","31.38 ","WEST","106.26","-1","      327"
"CHEJU               ","SOUTH KOREA         ","34:0    ","+09:00:00","NORTH","33.30 ","EAST","126.30","+1","      328"
"CLARKSBURG          ","WV                  ","20:56   ","-05:00:00","NORTH","39.18 ","WEST","80.14 ","-1","      329"
"CLARKSVILLE         ","TN                  ","10:20   ","-06:00:00","NORTH","36.37 ","WEST","87.25 ","+1","      330"
"CONAKRY             ","GUINEA              ","54:28   "," 00:00:00","NORTH","9.35  ","WEST","13.37 ","-1","      331"
"COALINGA            ","CALIFORNIA          ","1:28    ","-08:00:00","NORTH","36.10 ","WEST","120.22","-1","      332"
"CLINTON             ","OKLAHOMA            ","24:16   ","-07:00:00","NORTH","35.32 ","WEST","98.56 ","+1","      333"
"COLLEGE STATION     ","TX                  ","34:32   ","-07:00:00","NORTH","30.35 ","WEST","96.22 ","+1","      334"
"PORT ANGELES        ","WA                  ","14:0    ","-08:00:00","NORTH","48.7  ","WEST","123.30","-1","      335"
"CALI                ","COLOMBIA            ","5:32    ","-05:00:00","NORTH","3.33  ","WEST","76.23 ","-1","      336"
"CHEHALIS            ","WASHINGTON          ","11:56   ","-08:00:00","NORTH","46.40 ","WEST","122.59","-1","      337"
"CHARLOTTE           ","NC                  ","23:44   ","-05:00:00","NORTH","35.13 ","WEST","80.56 ","-1","      338"
"CALVI               ","FRANCE              ","24:48   ","+01:00:00","NORTH","42.32 ","EAST","8.48  ","+1","      339"
"CUNNAMULLA          ","AUSTRALI            ","17:32   ","+10:00:00","SOUTH","28.2  ","EAST","145.37","+1","      340"
"COLOMBO             ","SRI LANKA           ","30:28   ","+05:50:00","NORTH","7.11  ","EAST","79.53 ","+1","      341"
"COLUMBUS            ","OHIO                ","31:32   ","-05:00:00","NORTH","39.59 ","WEST","82.53 ","-1","      342"
"CHAMPAIGN/URBANA    ","IL                  ","6:52    ","-06:00:00","NORTH","40.2  ","WEST","88.17 ","+1","      343"
"CASABLANCA          ","MOROCCO             ","30:20   "," 00:00:00","NORTH","33.22 ","WEST","7.35  ","-1","      344"
"CAMAGUEY            ","CUBA                ","11:24   ","-05:00:00","NORTH","21.25 ","WEST","77.51 ","-1","      345"
"HANCOCK             ","MICHIGAN            ","53:56   ","-05:00:00","NORTH","47.10 ","WEST","88.29 ","-1","      346"
"CONSTANTA           ","ROMANIA             ","186:4   ","-05:00:00","NORTH","44.21 ","EAST","28.29 ","+1","      347"
"CARLSBAD            ","NEW MEXICO          ","2:56    ","-07:00:00","NORTH","32.20 ","WEST","104.16","+1","      348"
"CHINO               ","CALIFORNIA          ","9:28    ","-08:00:00","NORTH","33.58 ","WEST","117.38","+1","      349"
"CORRIENTES          ","ARGENTINA           ","55:4    ","-03:00:00","SOUTH","27.27 ","WEST","58.46 ","-1","      350"
"CAIRNS              ","AUSTRALIA           ","17:0    ","+10:00:00","SOUTH","16.53 ","EAST","145.45","+1","      351"
"CHIANG MAI          ","THAILAND            ","24:8    ","+07:00:00","NORTH","18.46 ","EAST","98.58 ","+1","      352"
"MOAB                ","UTAH                ","19:0    ","-07:00:00","NORTH","38.46 ","WEST","109.45","-1","      353"
"CODY                ","WYOMING             ","16:8    ","-07:00:00","NORTH","44.31 ","WEST","109.02","-1","      354"
"COEUR D ALENE       ","                    ","47:16   ","-07:00:00","NORTH","47.47 ","WEST","116.49","-1","      355"
"COCOA               ","FLORIDA             ","22:24   ","-05:00:00","NORTH","28.14 ","WEST","80.36 ","-1","      356"
"COTONOU             ","BENIN               ","50:28   ","+01:00:00","NORTH","6.21  ","EAST","2.23  ","+1","      357"
"CORDOBA             ","ARGENTINA           ","76:48   ","-03:00:00","SOUTH","31.19 ","WEST","64.12 ","-1","      358"
"COLORADO SPRINGS    ","CO                  ","1:8     ","-07:00:00","NORTH","38.49 ","WEST","104.43","+1","      359"
"CAMPECHE            ","MEXICO              ","2:4     ","-06:00:00","NORTH","19.50 ","WEST","90.31 ","-1","      360"
"COPENHAGEN          ","DENMARK             ","9:28    ","+01:00:00","NORTH","55.36 ","EAST","12.38 ","+1","      361"
"CASPER              ","WYOMING             ","5:52    ","-07:00:00","NORTH","42.55 ","WEST","106.28","-1","      362"
"ST LOUIS            ","MISSOURI            ","0:40    ","-06:00:00","NORTH","38.34 ","WEST","90.10 ","-1","      363"
"CAPETOWN            ","ZA                  ","45:36   ","+02:00:00","SOUTH","33.58 ","EAST","18.36 ","+1","      364"
"COMODORO RIVA.      ","AR                  ","89:52   ","-03:00:00","SOUTH","45.47 ","WEST","67.28 ","-1","      365"
"MYRTLE BEACH        ","SC                  ","14:52   ","-05:00:00","NORTH","33.49 ","WEST","78.43 ","-1","      366"
"LUZON ISLAND        ","PHILIP              ","2:12    ","+08:00:00","NORTH","15.11 ","EAST","120.33","-1","      367"
"CHARLEROI           ","BELGIUM             ","42:12   ","+01:00:00","NORTH","50.28 ","EAST","4.27  ","+1","      368"
"CORPUS CHRISTI      ","TX                  ","30:0    ","-06:00:00","NORTH","27.46 ","WEST","97.30 ","-1","      369"
"CAPE SARICHEF       ","AK                  ","119:40  ","-09:00:00","NORTH","54.35 ","WEST","164.55","-1","      370"
"CROSSVILLE          ","TN                  ","19:40   ","-06:00:00","NORTH","35.57 ","WEST","85.05 ","+1","      371"
"CATANIA             ","ITALY               ","0:20    ","+01:00:00","NORTH","37.24 ","EAST","14.55 ","+1","      372"
"CUT BANK            ","MONTANA             ","29:32   ","-07:00:00","NORTH","48.37 ","WEST","112.23","-1","      373"
"CATAMARCA           ","ARGENTINA           ","83:8    ","-03:00:00","SOUTH","28.27 ","WEST","65.47 ","-1","      374"
"CARTAGENA           ","COLOMBIA            ","2:4     ","-05:00:00","NORTH","10.27 ","WEST","75.31 ","-1","      375"
"CHETUMAL            ","MEXICO              ","6:40    ","-06:00:00","NORTH","18.29 ","WEST","88.20 ","+1","      376"
"SAPPORO             ","JAPAN               ","26:40   ","+09:00:00","NORTH","42.48 ","EAST","141.40","-1","      377"
"COTTONWOOD          ","ARIZONA             ","28:8    ","-07:00:00","NORTH","34.44 ","WEST","112.02","-1","      378"
"CROSS CITY          ","FLORIDA             ","32:24   ","-05:00:00","NORTH","29.38 ","WEST","83.06 ","-1","      379"
